Query ORF,Query Name,Array ORF,Array Name,Array annotation,Normalized colony size (EXPERIMENT),Normalized colony std. dev. (EXPERIMENT),Normalized colony size (CONTROL),Normalized colony std. dev. (CONTROL),Score,Score stdev,p-Value
NAHCO3,NAHCO3,YDR491C,YDR491C,,0.67567,0.014,0.95374,0.022,-0.27563,0.014,0.00015
NAHCO3,NAHCO3,YDR490C,PKH1,,1.08734,0.263,1.07469,0.028,0.01133,0.263,0.00371
NAHCO3,NAHCO3,YDR488C,PAC11,,0.96282,0.033,0.97105,0.026,-0.01037,0.033,0.00001
NAHCO3,NAHCO3,YDR486C,VPS60,,1.14305,0.075,1.11832,0.005,0.02473,0.075,0.00008
NAHCO3,NAHCO3,YDR485C,VPS72,,0.81876,0.183,0.91777,0.008,-0.09835,0.183,0.00293
NAHCO3,NAHCO3,YDR482C,CWC21,,1.01031,0.044,1.07217,0.029,-0.06654,0.044,0.00002
NAHCO3,NAHCO3,YDR481C,PHO8,,0.93558,0.036,0.94842,0.041,-0.01657,0.036,0.00002
NAHCO3,NAHCO3,YDR511W,ACN9,,0.98458,0.051,1.00092,0.034,-0.01512,0.051,0.00089
NAHCO3,NAHCO3,YDR509W,YDR509W,,1.01142,0.017,1.01982,0.002,-0.00861,0.017,0.0001
NAHCO3,NAHCO3,YDR508C,GNP1,,1.11416,0.097,0.97399,0.027,0.13457,0.097,0.00018
NAHCO3,NAHCO3,YDR506C,GMC1,,1.25735,0.035,1.03305,0.028,0.22146,0.035,0.00001
NAHCO3,NAHCO3,YDR505C,PSP1,,1.13649,0.007,1.06567,0.019,0.07597,0.007,0.00001
NAHCO3,NAHCO3,YDR504C,SPG3,,0.94552,0.053,1.02399,0.018,-0.07765,0.053,0.00005
NAHCO3,NAHCO3,YDR503C,LPP1,,0.79122,0.046,0.99934,0.011,-0.20832,0.046,0.00005
NAHCO3,NAHCO3,YDR501W,PLM2,,1.07636,0.017,0.98531,0.03,0.08517,0.017,0
NAHCO3,NAHCO3,YDR497C,ITR1,,0.88335,0.066,0.97682,0.057,-0.08704,0.067,0.00188
NAHCO3,NAHCO3,YDR528W,HLR1,,0.95071,0.08,1.10499,0.062,-0.14644,0.08,0.00016
NAHCO3,NAHCO3,YDR525W-A,SNA2,,1.36077,0.07,1.03342,0.063,0.34366,0.07,0.00004
NAHCO3,NAHCO3,YDR525W,YDR525W,,0.85426,0.067,0.97536,0.024,-0.11685,0.067,0.00013
NAHCO3,NAHCO3,YDR524C,AGE1,,0.82773,0.022,0.9412,0.023,-0.11333,0.022,0.00001
NAHCO3,NAHCO3,YDR522C,SPS2,,1.15412,0.016,1.02162,0.016,0.13038,0.016,0.00006
NAHCO3,NAHCO3,YDR520C,URC2,,1.02219,0.074,1.02155,0.003,-0.00039,0.074,0.0001
NAHCO3,NAHCO3,YDR519W,FPR2,,0.86056,0.002,1.00116,0.004,-0.13875,0.002,0
NAHCO3,NAHCO3,YDR517W,GRH1,,0.96515,0.068,0.98573,0.022,-0.02063,0.068,0.0001
NAHCO3,NAHCO3,YDR516C,EMI2,,0.98367,0.046,1.10123,0.047,-0.13059,0.046,0.00003
NAHCO3,NAHCO3,YDR514C,YDR514C,,1.33618,0.007,1.03202,0.038,0.30525,0.007,0.00001
NAHCO3,NAHCO3,YDR513W,GRX2,,1.23865,0.099,1.03185,0.032,0.21515,0.099,0.00014
NAHCO3,NAHCO3,YDR541C,YDR541C,,0.86033,0.069,#NUM!,#NUM!,#NUM!,#NUM!,0.00014
NAHCO3,NAHCO3,YDR540C,IRC4,,0.79059,0.032,1.18903,0.071,-0.40534,0.032,0.00002
NAHCO3,NAHCO3,YDR539W,FDC1,,0.84876,0.045,1.17886,0.037,-0.32686,0.045,0.00004
NAHCO3,NAHCO3,YDR538W,PAD1,,1.02351,0.059,1.08944,0.009,-0.06202,0.059,0.00005
NAHCO3,NAHCO3,YDR537C,YDR537C,,1.04189,0.051,0.85983,0.017,0.17257,0.051,0.00003
NAHCO3,NAHCO3,YDR536W,STL1,,1.08805,0.011,1.00507,0.049,0.09592,0.011,0.00004
NAHCO3,NAHCO3,YDR535C,YDR535C,,0.84703,0.128,1.03209,0.022,-0.18386,0.128,0.00093
NAHCO3,NAHCO3,YDR534C,FIT1,,0.93757,0.143,0.92367,0.023,0.02464,0.143,0.00096
NAHCO3,NAHCO3,YDR533C,HSP31,,1.3899,0.025,0.94771,0.013,0.43905,0.025,0
NAHCO3,NAHCO3,YDR532C,KRE28,,0.95588,0.07,0.63204,0.076,0.31949,0.071,0.00011
NAHCO3,NAHCO3,YDR530C,APA2,,1.39052,0.072,1.11524,0.076,0.29358,0.072,0.00004
NAHCO3,NAHCO3,YEL013W,VAC8,,0.86379,0.016,1.21063,0.019,-0.33679,0.016,0.00012
NAHCO3,NAHCO3,YEL012W,UBC8,,0.79817,0.046,0.91857,0.013,-0.11935,0.047,0.00005
NAHCO3,NAHCO3,YEL011W,GLC3,,1.02227,0.138,1.09862,0.052,-0.07361,0.138,0.00066
NAHCO3,NAHCO3,YEL010W,YEL010W,,0.98151,0.107,1.06581,0.044,-0.09155,0.107,0.00035
NAHCO3,NAHCO3,YEL008W,YEL008W,,1.26979,0.059,1.02005,0.033,0.24707,0.059,0.00003
NAHCO3,NAHCO3,YEL006W,YEA6,,0.92048,0.071,0.96669,0.031,-0.04823,0.071,0.00013
NAHCO3,NAHCO3,YEL005C,VAB2,,0.8874,0.024,1.00075,0.017,-0.11427,0.024,0.00001
NAHCO3,NAHCO3,YEL004W,YEA4,,1.12661,0.012,1.02656,0.014,0.09587,0.012,0.00004
NAHCO3,NAHCO3,YEL003W,GIM4,,0.81468,0.014,0.96617,0.038,-0.15547,0.014,0
NAHCO3,NAHCO3,YEL001C,IRC22,,1.07976,0.069,1.24843,0.149,-0.12534,0.07,0.00007
NAHCO3,NAHCO3,YEL031W,SPF1,,0.81258,0.041,0.84733,0.005,-0.03241,0.041,0.00004
NAHCO3,NAHCO3,YEL030W,ECM10,,1.01837,0.005,0.94932,0.039,0.07456,0.005,0.00001
NAHCO3,NAHCO3,YEL028W,YEL028W,,1.00474,0.11,1.05713,0.039,-0.053,0.11,0.00036
NAHCO3,NAHCO3,YEL025C,YEL025C,,1.03085,0.009,1.0246,0.006,0.00887,0.009,0.00003
NAHCO3,NAHCO3,YEL023C,YEL023C,,1.10664,0.004,1.04765,0.01,0.05891,0.004,0
NAHCO3,NAHCO3,YEL020C,YEL020C,,0.86831,0.018,1.01365,0.026,-0.14988,0.018,0
NAHCO3,NAHCO3,YEL017W,GTT3,,1.12317,0.045,1.04698,0.051,0.08977,0.045,0.00002
NAHCO3,NAHCO3,YEL017C-A,PMP2,,1.25355,0.015,1.07319,0.015,0.18264,0.015,0.00005
NAHCO3,NAHCO3,YEL016C,NPP2,,1.17211,0.008,1.03951,0.014,0.13178,0.008,0.00001
NAHCO3,NAHCO3,YEL015W,EDC3,,0.97752,0.018,0.99976,0.059,-0.02952,0.018,0.00012
NAHCO3,NAHCO3,YEL014C,YEL014C,,1.115,0.069,0.95111,0.06,0.16885,0.069,0.00006
NAHCO3,NAHCO3,YEL049W,PAU2,,1.34798,0.028,0.92556,0.017,0.42046,0.028,0
NAHCO3,NAHCO3,YEL048C,TCA17,,1.03652,0.026,1.0177,0.017,0.02079,0.026,0
NAHCO3,NAHCO3,YEL047C,FRD1,,0.95099,0.024,0.99205,0.024,-0.04339,0.024,0
NAHCO3,NAHCO3,YEL043W,YEL043W,,1.16419,0.015,1.08441,0.004,0.08007,0.015,0
NAHCO3,NAHCO3,YEL042W,GDA1,,1.12283,0.052,1.07229,0.045,0.05128,0.052,0.00003
NAHCO3,NAHCO3,YEL041W,YEF1,,1.20816,0.062,1.05041,0.023,0.15313,0.062,0.00004
NAHCO3,NAHCO3,YEL040W,UTR2,,0.80513,0.019,1.06295,0.014,-0.25779,0.019,0
NAHCO3,NAHCO3,YEL039C,CYC7,,0.93967,0.096,1.02404,0.018,-0.08211,0.096,0.00029
NAHCO3,NAHCO3,YEL038W,UTR4,,0.79238,0.021,0.99447,0.013,-0.19906,0.021,0.00001
NAHCO3,NAHCO3,YEL037C,RAD23,,1.23565,0.015,1.14152,0.061,0.08081,0.015,0.00005
NAHCO3,NAHCO3,YEL033W,MTC7,,0.77725,0.007,0.60719,0.032,0.16552,0.007,0.00003
NAHCO3,NAHCO3,YEL059W,YEL059W,,1.26894,0.054,1.01142,0.029,0.26204,0.054,0.00002
NAHCO3,NAHCO3,YEL057C,YEL057C,,0.99512,0.019,0.98276,0.023,0.00918,0.019,0.00013
NAHCO3,NAHCO3,YEL056W,HAT2,,0.73176,0.028,1.00051,0.037,-0.27368,0.028,0.00002
NAHCO3,NAHCO3,YEL053C,MAK10,,1.17795,0.038,0.97735,0.01,0.19626,0.038,0.00001
NAHCO3,NAHCO3,YEL052W,AFG1,,1.27287,0.01,0.94723,0.025,0.32861,0.01,0.00002
NAHCO3,NAHCO3,YER010C,YER010C,,0.84157,0.023,0.95079,0.053,-0.12207,0.023,0.00001
NAHCO3,NAHCO3,YER007W,PAC2,,1.17692,0.063,1.01903,0.004,0.15719,0.063,0.00004
NAHCO3,NAHCO3,YER007C-A,TMA20,,0.81593,0.043,0.98824,0.034,-0.17668,0.043,0.00004
NAHCO3,NAHCO3,YER005W,YND1,,0.99037,0.054,1.05326,0.017,-0.06238,0.054,0.00004
NAHCO3,NAHCO3,YER004W,FMP52,,0.79427,0.026,0.95766,0.025,-0.15813,0.026,0.00001
NAHCO3,NAHCO3,YER002W,NOP16,,1.0551,0.045,1.00119,0.035,0.06344,0.045,0.00002
NAHCO3,NAHCO3,YER001W,MNN1,,0.82345,0.072,0.98775,0.018,-0.15942,0.072,0.00018
NAHCO3,NAHCO3,YEL071W,DLD3,,1.05162,0.042,1.0288,0.032,0.01779,0.042,0.00002
NAHCO3,NAHCO3,YEL068C,YEL068C,,1.08873,0.059,1.01564,0.011,0.07077,0.059,0.00004
NAHCO3,NAHCO3,YEL067C,YEL067C,,1.1984,0.031,1.03114,0.016,0.16057,0.031,0
NAHCO3,NAHCO3,YEL066W,HPA3,,1.09837,0.061,0.96276,0.027,0.13146,0.061,0.00005
NAHCO3,NAHCO3,YER032W,FIR1,,0.81024,0.011,0.9729,0.032,-0.15793,0.011,0.00006
NAHCO3,NAHCO3,YER031C,YPT31,,0.98142,0.051,0.95724,0.007,0.02731,0.051,0.00004
NAHCO3,NAHCO3,YER030W,CHZ1,,1.21582,0.014,0.99693,0.022,0.21499,0.014,0
NAHCO3,NAHCO3,YER028C,MIG3,,1.22321,0.016,1.00868,0.037,0.21168,0.016,0.00006
NAHCO3,NAHCO3,YER027C,GAL83,,0.93156,0.035,0.96766,0.022,-0.04194,0.035,0.00001
NAHCO3,NAHCO3,YER024W,YAT2,,0.80468,0.022,0.93704,0.024,-0.12928,0.022,0.00001
NAHCO3,NAHCO3,YER020W,GPA2,,1.27186,0.029,1.0472,0.063,0.23824,0.029,0
NAHCO3,NAHCO3,YER019W,ISC1,,0.62776,0.007,0.7081,0.002,-0.07968,0.007,0.00004
NAHCO3,NAHCO3,YER019C-A,SBH2,,0.85217,0.057,0.97353,0.048,-0.11286,0.057,0.00008
NAHCO3,NAHCO3,YER016W,BIM1,,0.71053,0.056,0.70063,0.004,0.01076,0.056,0.00014
NAHCO3,NAHCO3,YER011W,TIR1,,1.13127,0.046,0.96993,0.038,0.16213,0.046,0.00002
NAHCO3,NAHCO3,YER046W,SPO73,,1.10064,0.018,1.24585,0.074,-0.13984,0.018,0.00009
NAHCO3,NAHCO3,YER045C,ACA1,,0.89211,0.004,1.18953,0.058,-0.28949,0.004,0.00001
NAHCO3,NAHCO3,YER044C-A,MEI4,,0.81572,0.015,1.10846,0.016,-0.29549,0.015,0.00011
NAHCO3,NAHCO3,YER042W,MXR1,,0.88045,0.025,0.98275,0.021,-0.1065,0.025,0.00027
NAHCO3,NAHCO3,YER039C-A,YER039C-A,,0.76648,0.002,0.9323,0.053,-0.1529,0.002,0
NAHCO3,NAHCO3,YER041W,YEN1,,1.15439,0.053,0.94776,0.024,0.20738,0.054,0.00003
NAHCO3,NAHCO3,YER039C,HVG1,,0.77742,0.005,0.90391,0.002,-0.12565,0.005,0.00002
NAHCO3,NAHCO3,YER038W-A,YER038W-A,,0.80143,0.01,0.92121,0.054,-0.12233,0.01,0.00005
NAHCO3,NAHCO3,YER035W,EDC2,,1.36267,0.097,0.94698,0.021,0.41771,0.097,0.0001
NAHCO3,NAHCO3,YER034W,YER034W,,0.97075,0.097,0.91602,0.035,0.05445,0.097,0.00027
NAHCO3,NAHCO3,YER033C,ZRG8,,1.39781,0.072,1.22969,0.015,0.17427,0.072,0.00004
NAHCO3,NAHCO3,YER056C,FCY2,,1.16923,0.027,1.07969,0.04,0.08991,0.027,0.00017
NAHCO3,NAHCO3,YER054C,GIP2,,1.02313,0.044,1.1083,0.004,-0.08715,0.045,0.00002
NAHCO3,NAHCO3,YER053C,PIC2,,0.90656,0.048,1.03148,0.044,-0.13699,0.048,0.00004
NAHCO3,NAHCO3,YER052C,HOM3,,0.90616,0.033,0.95228,0.026,-0.04791,0.033,0.00001
NAHCO3,NAHCO3,YER051W,JHD1,,1.30701,0.099,0.92638,0.014,0.38474,0.099,0.00012
NAHCO3,NAHCO3,YER049W,TPA1,,1.11621,0.087,0.92185,0.019,0.18625,0.087,0.00013
NAHCO3,NAHCO3,YER048C,CAJ1,,1.09302,0.043,0.95957,0.002,0.13268,0.043,0.00002
NAHCO3,NAHCO3,YER047C,SAP1,,1.05028,0.028,1.07674,0.046,-0.01645,0.028,0.00001
NAHCO3,NAHCO3,YER046W-A,YER046W-A,,0.99093,0.071,1.31609,0.161,-0.36426,0.071,0.0001
NAHCO3,NAHCO3,YER066W,RRT13,,1.22919,0.114,0.96946,0.035,0.2553,0.115,0.00022
NAHCO3,NAHCO3,YER066C-A,YER066C-A,,1.24385,0.063,1.01689,0.032,0.22558,0.063,0.00004
NAHCO3,NAHCO3,YER065C,ICL1,,0.82859,0.04,0.97098,0.032,-0.14267,0.04,0.00079
NAHCO3,NAHCO3,YER064C,VHR2,,1.07189,0.038,1.06735,0.037,0.01085,0.038,0.00001
NAHCO3,NAHCO3,YER063W,THO1,,0.76583,0.016,1.0532,0.008,-0.28713,0.016,0
NAHCO3,NAHCO3,YER062C,HOR2,,0.69912,0.034,0.94655,0.004,-0.24658,0.034,0.00003
NAHCO3,NAHCO3,YER061C,CEM1,,0.859,0.044,0.71047,0.081,0.15307,0.044,0.00004
NAHCO3,NAHCO3,YER060W,FCY21,,0.99999,0.032,1.03334,0.003,-0.03341,0.032,0.00035
NAHCO3,NAHCO3,YER059W,PCL6,,0.82759,0.038,0.90524,0.031,-0.06656,0.038,0.00003
NAHCO3,NAHCO3,YER079W,YER079W,,0.87997,0.083,0.88928,0.02,-0.02045,0.083,0.00023
NAHCO3,NAHCO3,YER078C,ICP55,,0.94654,0.014,0.81674,0.012,0.12686,0.014,0.00007
NAHCO3,NAHCO3,YER075C,PTP3,,1.31026,0.023,1.04236,0.01,0.26709,0.023,0
NAHCO3,NAHCO3,YER074W,RPS24A,,1.05495,0.024,0.93037,0.025,0.11986,0.024,0
NAHCO3,NAHCO3,YER073W,ALD5,,0.74484,0.095,0.99129,0.002,-0.2465,0.096,0.00057
NAHCO3,NAHCO3,YER072W,VTC1,,1.17373,0.015,1.03588,0.024,0.13781,0.015,0.00006
NAHCO3,NAHCO3,YER071C,TDA2,,0.81271,0.02,1.00204,0.007,-0.18969,0.02,0
NAHCO3,NAHCO3,YER067W,RGI1,,0.75117,0.004,1.08069,0.038,-0.32497,0.004,0.00001
NAHCO3,NAHCO3,YER067C-A,YER067C-A,,0.89987,0.048,0.94812,0.072,-0.04153,0.048,0.00004
NAHCO3,NAHCO3,YER092W,IES5,,1.05552,0.081,0.98938,0.044,0.0681,0.081,0.00013
NAHCO3,NAHCO3,YER091C-A,YER091C-A,,0.7652,0.005,0.98395,0.024,-0.21101,0.005,0.00002
NAHCO3,NAHCO3,YER091C,MET6,,0.8726,0.025,0.99099,0.007,-0.11637,0.025,0.00001
NAHCO3,NAHCO3,YER090W,TRP2,,1.21692,0.091,1.01109,0.034,0.21011,0.091,0.00011
NAHCO3,NAHCO3,YER088C,DOT6,,0.86653,0.026,0.96134,0.023,-0.0979,0.026,0.00001
NAHCO3,NAHCO3,YER087C-A,YER087C-A,,1.30481,0.035,1.06867,0.008,0.23545,0.035,0.00001
NAHCO3,NAHCO3,YER085C,YER085C,,0.83734,0.036,0.99495,0.033,-0.1492,0.037,0.00002
NAHCO3,NAHCO3,YER084W,YER084W,,0.8608,0.053,0.98446,0.06,-0.13904,0.053,0.00007
NAHCO3,NAHCO3,YER083C,GET2,,0.43836,0.018,0.62835,0.012,-0.19249,0.018,0.00002
NAHCO3,NAHCO3,YER081W,SER3,,0.8551,0.027,1.00865,0.031,-0.15153,0.027,0.00001
NAHCO3,NAHCO3,YER080W,AIM9,,1.24087,0.065,1.05956,0.026,0.18968,0.065,0.00004
NAHCO3,NAHCO3,YER113C,TMN3,,1.2959,0.018,1.14324,0.026,0.13917,0.018,0
NAHCO3,NAHCO3,YER111C,SWI4,,0.69136,0.009,0.99355,0.002,-0.30362,0.009,0.00005
NAHCO3,NAHCO3,YER109C,FLO8,,1.18555,0.052,0.9736,0.024,0.21205,0.052,0.00002
NAHCO3,NAHCO3,YER108C,YER108C,,0.84603,0.027,0.98285,0.022,-0.13026,0.027,0.00001
NAHCO3,NAHCO3,YER106W,MAM1,,1.14462,0.032,0.99276,0.007,0.14994,0.032,0.00001
NAHCO3,NAHCO3,YER101C,AST2,,0.99905,0.018,1.02198,0.033,-0.01304,0.018,0
NAHCO3,NAHCO3,YER098W,UBP9,,1.06793,0.073,1.03553,0.007,0.03447,0.073,0.00009
NAHCO3,NAHCO3,YER097W,YER097W,,0.87854,0.051,0.9598,0.003,-0.08071,0.051,0.00005
NAHCO3,NAHCO3,YER096W,SHC1,,0.8807,0.007,1.03971,0.022,-0.1563,0.007,0
NAHCO3,NAHCO3,YER095W,RAD51,,1.05867,0.049,0.91292,0.006,0.14476,0.049,0.00003
NAHCO3,NAHCO3,YER093C-A,AIM11,,0.58995,0.033,0.84031,0.058,-0.23472,0.033,0.00102
NAHCO3,NAHCO3,YER124C,DSE1,,1.22018,0.029,1.16814,0.101,0.07563,0.029,0
NAHCO3,NAHCO3,YER123W,YCK3,,0.6565,0.02,0.99655,0.002,-0.34077,0.02,0.00001
NAHCO3,NAHCO3,YER121W,YER121W,,1.26087,0.047,0.99756,0.019,0.26065,0.047,0.00001
NAHCO3,NAHCO3,YER120W,SCS2,,0.88544,0.005,0.93117,0.017,-0.04119,0.005,0.00001
NAHCO3,NAHCO3,YER119C-A,YER119C-A,,0.44347,0.069,0.81638,0.041,-0.36619,0.069,0.001
NAHCO3,NAHCO3,YER119C,AVT6,,1.12268,0.064,1.00699,0.025,0.1137,0.064,0.00005
NAHCO3,NAHCO3,YER118C,SHO1,,0.92218,0.011,0.97743,0.005,-0.05373,0.011,0.00005
NAHCO3,NAHCO3,YER116C,SLX8,,1.05048,0.03,0.96498,0.012,0.08365,0.03,0.00001
NAHCO3,NAHCO3,YER115C,SPR6,,1.0344,0.071,1.10767,0.031,-0.07455,0.071,0.00009
NAHCO3,NAHCO3,YER114C,BOI2,,0.6805,0.041,0.90765,0.065,-0.24101,0.041,0.00006
NAHCO3,NAHCO3,YER142C,MAG1,,0.85422,0.05,1.1212,0.012,-0.27184,0.05,0.00006
NAHCO3,NAHCO3,YER140W,YER140W,,1.17835,0.009,1.07532,0.064,0.10747,0.009,0.00002
NAHCO3,NAHCO3,YER139C,RTR1,,0.67248,0.045,1.00696,0.029,-0.3319,0.045,0.00008
NAHCO3,NAHCO3,YER137C,YER137C,,1.15092,0.088,1.03612,0.017,0.11842,0.088,0.00012
NAHCO3,NAHCO3,YER135C,YER135C,,0.83361,0.066,1.00287,0.008,-0.17108,0.066,0.00013
NAHCO3,NAHCO3,YER134C,YER134C,,1.1732,0.124,0.98106,0.027,0.19597,0.125,0.00033
NAHCO3,NAHCO3,YER132C,PMD1,,0.73048,0.025,0.89331,0.049,-0.15439,0.025,0.00001
NAHCO3,NAHCO3,YER131W,RPS26B,,1.37896,0.154,0.9719,0.027,0.40042,0.154,0.00038
NAHCO3,NAHCO3,YER130C,YER130C,,0.88352,0.013,0.98492,0.054,-0.0975,0.013,0.00008
NAHCO3,NAHCO3,YER129W,SAK1,,1.12157,0.069,0.92948,0.018,0.19331,0.069,0.00006
NAHCO3,NAHCO3,YER128W,VFA1,,0.77228,0.05,0.94239,0.042,-0.16813,0.05,0.00007
NAHCO3,NAHCO3,YER158C,YER158C,,0.8024,0.062,1.15656,0.027,-0.35535,0.062,0.00013
NAHCO3,NAHCO3,YER156C,YER156C,,1.01889,0.021,0.97416,0.023,0.04788,0.021,0.00015
NAHCO3,NAHCO3,YER155C,BEM2,,0.67806,0.014,0.95786,0.028,-0.27093,0.014,0.00015
NAHCO3,NAHCO3,YER153C,PET122,,0.7543,0.017,0.78764,0.017,-0.03137,0.017,0
NAHCO3,NAHCO3,YER152C,YER152C,,0.95353,0.022,0.96598,0.028,-0.0207,0.022,0
NAHCO3,NAHCO3,YER151C,UBP3,,1.02787,0.016,1.02862,0.025,-0.00035,0.016,0
NAHCO3,NAHCO3,YER150W,SPI1,,1.22296,0.043,0.92864,0.008,0.2925,0.043,0.00001
NAHCO3,NAHCO3,YER149C,PEA2,,0.99913,0.024,0.79767,0.033,0.19456,0.024,0
NAHCO3,NAHCO3,YER145C,FTR1,,0.88993,0.032,0.86552,0.012,0.02179,0.032,0.00001
NAHCO3,NAHCO3,YER144C,UBP5,,0.91828,0.017,1.10695,0.069,-0.18904,0.017,0.00012
NAHCO3,NAHCO3,YER143W,DDI1,,0.90221,0.043,1.57516,0.111,-0.69313,0.043,0.00003
NAHCO3,NAHCO3,YER176W,ECM32,,1.21295,0.023,0.96719,0.016,0.24634,0.023,0
NAHCO3,NAHCO3,YER175C,TMT1,,0.96247,0.077,1.01777,0.011,-0.05234,0.077,0.00014
NAHCO3,NAHCO3,YER174C,GRX4,,0.91446,0.03,1.01845,0.019,-0.10291,0.03,0.00001
NAHCO3,NAHCO3,YER173W,RAD24,,1.13888,0.045,0.99415,0.012,0.14308,0.045,0.00002
NAHCO3,NAHCO3,YER170W,ADK2,,1.15295,0.01,1.01749,0.032,0.13867,0.01,0
NAHCO3,NAHCO3,YER167W,BCK2,,1.17274,0.05,1.04411,0.023,0.12304,0.05,0.00002
NAHCO3,NAHCO3,YER166W,DNF1,,1.06851,0.035,1.00995,0.034,0.06523,0.035,0.00001
NAHCO3,NAHCO3,YER164W,CHD1,,0.88316,0.004,0.86412,0.032,0.02338,0.004,0.00001
NAHCO3,NAHCO3,YER163C,GCG1,,0.99466,0.07,0.99268,0.015,0.00361,0.07,0.0001
NAHCO3,NAHCO3,YER162C,RAD4,,1.04292,0.017,0.99823,0.051,0.05783,0.017,0
NAHCO3,NAHCO3,YER161C,SPT2,,1.02331,0.158,1.12293,0.054,-0.1073,0.158,0.00099
NAHCO3,NAHCO3,YER187W,YER187W,,1.27703,0.039,0.93915,0.014,0.33054,0.039,0.00001
NAHCO3,NAHCO3,YER186C,YER186C,,0.98092,0.042,1.05989,0.007,-0.07876,0.042,0.00002
NAHCO3,NAHCO3,YER185W,PUG1,,1.22327,0.041,1.03422,0.034,0.19506,0.041,0.00001
NAHCO3,NAHCO3,YER184C,YER184C,,0.83132,0.002,0.99451,0.009,-0.16131,0.002,0
NAHCO3,NAHCO3,YER183C,FAU1,,1.05955,0.015,1.05031,0.019,0.00513,0.015,0
NAHCO3,NAHCO3,YER182W,FMP10,,0.93762,0.04,1.04211,0.04,-0.10705,0.04,0.00002
NAHCO3,NAHCO3,YER181C,YER181C,,1.0908,0.068,1.04678,0.018,0.04791,0.068,0.00007
NAHCO3,NAHCO3,YER180C,ISC10,,1.19186,0.021,1.05499,0.024,0.13715,0.021,0.0001
NAHCO3,NAHCO3,YER179W,DMC1,,1.19514,0.067,1.06804,0.056,0.12761,0.067,0.00005
NAHCO3,NAHCO3,YER178W,PDA1,,1.15054,0.039,0.97354,0.051,0.17001,0.039,0.00001
NAHCO3,NAHCO3,YER177W,BMH1,,0.91531,0.03,0.81883,0.048,0.10451,0.03,0.00001
NAHCO3,NAHCO3,YFL023W,BUD27,,0.68884,0.106,0.73078,0.029,-0.04062,0.106,0.00098
NAHCO3,NAHCO3,YFL021W,GAT1,,1.26251,0.077,1.03307,0.039,0.22409,0.077,0.00006
NAHCO3,NAHCO3,YFL020C,PAU5,,1.29308,0.024,1.04806,0.026,0.25096,0.024,0
NAHCO3,NAHCO3,YFL019C,YFL019C,,0.99092,0.1,0.97696,0.011,0.0086,0.1,0.00028
NAHCO3,NAHCO3,YFL018C,LPD1,,0.73057,0.017,0.92418,0.007,-0.19189,0.017,0
NAHCO3,NAHCO3,YFL015C,YFL015C,,0.83997,0.032,0.98001,0.04,-0.13593,0.032,0.00001
NAHCO3,NAHCO3,YFL014W,HSP12,,1.08832,0.044,1.0296,0.012,0.05496,0.044,0.00002
NAHCO3,NAHCO3,YFL013W-A,YFL013W-A,,1.08335,0.04,1.07303,0.037,0.01021,0.04,0.00001
NAHCO3,NAHCO3,YFL011W,HXT10,,1.19803,0.045,1.08189,0.026,0.11233,0.045,0.00001
NAHCO3,NAHCO3,YFL006W,YFL006W,,1.12243,0.038,0.96791,0.039,0.15013,0.038,0.00001
NAHCO3,NAHCO3,YER188W,YER188W,,1.1392,0.039,0.93184,0.046,0.20397,0.039,0.00001
NAHCO3,NAHCO3,YFL036W,RPO41,,0.47533,0.028,0.60561,0.009,-0.13272,0.028,0.00006
NAHCO3,NAHCO3,YFL034W,YFL034W,,1.25654,0.081,1.00722,0.028,0.24926,0.081,0.00007
NAHCO3,NAHCO3,YFL034C-A,RPL22B,,1.27596,0.047,1.00667,0.01,0.2674,0.047,0.00001
NAHCO3,NAHCO3,YFL032W,YFL032W,,1.15482,0.037,1.0125,0.02,0.14554,0.037,0.00001
NAHCO3,NAHCO3,YFL031W,HAC1,,0.86142,0.012,0.97779,0.019,-0.1164,0.012,0.00006
NAHCO3,NAHCO3,YFL030W,AGX1,,1.05855,0.043,1.01649,0.035,0.04211,0.043,0.00002
NAHCO3,NAHCO3,YFL028C,CAF16,,1.05786,0.008,1.04898,0.014,0.00864,0.008,0.00002
NAHCO3,NAHCO3,YFL027C,GYP8,,0.88676,0.034,1.06093,0.007,-0.17406,0.034,0.00002
NAHCO3,NAHCO3,YFL025C,BST1,,0.63409,0.016,0.75241,0.059,-0.1261,0.016,0
NAHCO3,NAHCO3,YFL051C,YFL051C,,1.21073,0.014,1.06364,0.043,0.1581,0.014,0.00004
NAHCO3,NAHCO3,YFL050C,ALR2,,0.86678,0.007,0.99908,0.002,-0.1323,0.007,0
NAHCO3,NAHCO3,YFL049W,SWP82,,1.17144,0.053,0.9709,0.022,0.20061,0.053,0.00003
NAHCO3,NAHCO3,YFL048C,EMP47,,0.84434,0.045,0.96583,0.009,-0.11971,0.045,0.00004
NAHCO3,NAHCO3,YFL047W,RGD2,,1.05163,0.015,1.0439,0.015,0.00899,0.015,0
NAHCO3,NAHCO3,YFL046W,FMP32,,0.8883,0.046,0.95917,0.016,-0.07101,0.046,0.00004
NAHCO3,NAHCO3,YFL044C,OTU1,,1.0879,0.034,1.01368,0.02,0.07654,0.034,0.00001
NAHCO3,NAHCO3,YFL043C,YFL043C,,1.20486,0.078,1.06135,0.033,0.14121,0.078,0.00007
NAHCO3,NAHCO3,YFL042C,YFL042C,,1.10549,0.022,1.01254,0.009,0.0909,0.022,0.00014
